"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"983","US-2015-138121","12/17/2015","12/17/2015","Same Day","JL-15835","John Lee","Consumer","United States","Detroit","Michigan","48205","Central","FUR-CH-10003817","Furniture","2","546.66","9","0","136.665"
"984","US-2015-138121","12/17/2015","12/17/2015","Same Day","JL-15835","John Lee","Consumer","United States","Detroit","Michigan","48205","Central","FUR-FU-10002116","Furniture","4","212.13","3","0","14.8491"
"985","CA-2017-140298","5/11/2017","5/17/2017","Standard Class","JK-16120","Julie Kriz","Home Office","United States","Austin","Texas","78745","Central","FUR-FU-10001967","Furniture","4","7.996","1","0.6","-6.9965"
"986","CA-2016-158435","5/17/2016","5/18/2016","First Class","AG-10900","Arthur Gainer","Consumer","United States","Waterbury","Connecticut","6708","East","FUR-FU-10003975","Furniture","4","173.24","4","0","17.324"
"987","CA-2014-108273","12/16/2014","12/21/2014","Standard Class","EJ-13720","Ed Jacobs","Consumer","United States","Huntsville","Texas","77340","Central","FUR-FU-10002116","Furniture","4","56.568","2","0.6","-74.9526"
"988","CA-2017-143126","12/3/2017","12/7/2017","Second Class","CM-12655","Corinna Mitchell","Home Office","United States","Seattle","Washington","98115","West","FUR-TA-10002958","Furniture","3","521.96","2","0","88.7332"
"989","CA-2014-106229","6/7/2014","6/11/2014","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","3","268.935","3","0.5","-209.7693"
"990","CA-2014-119151","11/25/2014","11/29/2014","Second Class","MP-18175","Mike Pelletier","Home Office","United States","New York City","New York","10009","East","FUR-BO-10003159","Furniture","1","275.952","3","0.2","-37.9434"
"991","US-2015-103996","3/29/2015","3/31/2015","Second Class","RB-19435","Richard Bierner","Consumer","United States","San Diego","California","92105","West","FUR-FU-10004586","Furniture","4","19.92","3","0","9.5616"
"992","CA-2016-120530","4/7/2016","4/12/2016","Standard Class","Dl-13600","Dorris liebe","Corporate","United States","New York City","New York","10035","East","FUR-CH-10000454","Furniture","2","658.746","3","0.1","146.388"
"993","CA-2015-105725","2/18/2015","2/24/2015","Standard Class","GT-14755","Guy Thornton","Consumer","United States","Long Beach","California","90805","West","FUR-TA-10001676","Furniture","3","35.544","1","0.2","-0.8886"
"994","CA-2016-120005","3/3/2016","3/3/2016","Same Day","TS-21160","Theresa Swint","Corporate","United States","San Francisco","California","94110","West","FUR-FU-10000672","Furniture","4","35.28","3","0","11.9952"
"995","CA-2017-103499","11/20/2017","11/24/2017","Standard Class","ES-14020","Erica Smith","Consumer","United States","Jackson","Tennessee","38301","South","FUR-CH-10001482","Furniture","2","209.568","2","0.2","-23.5764"
"996","CA-2017-119746","11/23/2017","11/27/2017","Standard Class","CM-12385","Christopher Martinez","Consumer","United States","Chicago","Illinois","60610","Central","FUR-FU-10004909","Furniture","4","6.464","1","0.6","-4.04"
"997","CA-2014-150301","7/8/2014","7/10/2014","First Class","MH-18025","Michelle Huthwaite","Consumer","United States","Buffalo","New York","14215","East","FUR-CH-10002647","Furniture","2","63.882","1","0.1","10.647"
"998","CA-2014-159310","11/7/2014","11/12/2014","Standard Class","SC-20725","Steven Cartwright","Consumer","United States","Houston","Texas","77070","Central","FUR-CH-10002758","Furniture","2","683.144","4","0.3","0"
"999","CA-2015-104346","12/11/2015","12/16/2015","Standard Class","IM-15070","Irene Maddox","Consumer","United States","Colorado Springs","Colorado","80906","West","FUR-BO-10003450","Furniture","1","69.576","4","0.7","-143.7904"
"1000","CA-2015-104346","12/11/2015","12/16/2015","Standard Class","IM-15070","Irene Maddox","Consumer","United States","Colorado Springs","Colorado","80906","West","FUR-FU-10002456","Furniture","4","52.416","9","0.2","15.0696"
"1001","CA-2015-104346","12/11/2015","12/16/2015","Standard Class","IM-15070","Irene Maddox","Consumer","United States","Colorado Springs","Colorado","80906","West","FUR-FU-10001473","Furniture","4","54.92","5","0.2","10.984"
"1002","CA-2015-104346","12/11/2015","12/16/2015","Standard Class","IM-15070","Irene Maddox","Consumer","United States","Colorado Springs","Colorado","80906","West","FUR-TA-10000849","Furniture","3","364.95","5","0.5","-248.166"
"1003","CA-2015-144722","3/16/2015","3/23/2015","Standard Class","MF-18250","Monica Federle","Corporate","United States","Los Angeles","California","90036","West","FUR-FU-10001215","Furniture","4","43.13","1","0","18.1146"
"1004","US-2016-148901","5/14/2016","5/19/2016","Standard Class","MK-17905","Michael Kennedy","Corporate","United States","Jacksonville","Florida","32216","South","FUR-FU-10002396","Furniture","4","30.192","3","0.2","8.3028"
"1005","CA-2017-136364","7/13/2017","7/17/2017","Second Class","MH-17455","Mark Hamilton","Consumer","United States","Philadelphia","Pennsylvania","19140","East","FUR-FU-10002501","Furniture","4","91.008","9","0.2","19.3392"
"1006","CA-2016-121370","11/14/2016","11/19/2016","Second Class","EB-14110","Eugene Barchas","Consumer","United States","Philadelphia","Pennsylvania","19134","East","FUR-CH-10000785","Furniture","2","380.058","3","0.3","-21.7176"
"1007","CA-2016-121370","11/14/2016","11/19/2016","Second Class","EB-14110","Eugene Barchas","Consumer","United States","Philadelphia","Pennsylvania","19134","East","FUR-FU-10002813","Furniture","4","48.576","3","0.2","9.7152"
"1008","CA-2016-140018","11/21/2016","11/26/2016","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Columbus","Ohio","43229","East","FUR-CH-10003817","Furniture","2","127.554","3","0.3","-9.111"
"1009","CA-2016-140018","11/21/2016","11/26/2016","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Columbus","Ohio","43229","East","FUR-FU-10001876","Furniture","4","77.952","3","0.2","15.5904"
"1010","CA-2017-154123","11/20/2017","11/25/2017","Standard Class","SC-20050","Sample Company A","Home Office","United States","Henderson","Kentucky","42420","South","FUR-FU-10000629","Furniture","4","27.58","2","0","11.5836"
"1011","CA-2014-107818","9/8/2014","9/14/2014","Standard Class","MC-17275","Marc Crier","Consumer","United States","Pasco","Washington","99301","West","FUR-CH-10000454","Furniture","2","975.92","5","0.2","121.99"
"1012","CA-2014-113320","12/12/2014","12/15/2014","Second Class","LH-17155","Logan Haushalter","Consumer","United States","Oakland","California","94601","West","FUR-FU-10004270","Furniture","4","12.54","3","0","4.5144"
"1013","CA-2014-113320","12/12/2014","12/15/2014","Second Class","LH-17155","Logan Haushalter","Consumer","United States","Oakland","California","94601","West","FUR-FU-10001706","Furniture","4","9.24","3","0","4.4352"
"1014","CA-2015-137526","1/13/2015","1/17/2015","Standard Class","PB-19150","Philip Brown","Consumer","United States","Los Angeles","California","90004","West","FUR-FU-10001861","Furniture","4","77.6","4","0","38.024"
"1015","CA-2015-137526","1/13/2015","1/17/2015","Standard Class","PB-19150","Philip Brown","Consumer","United States","Los Angeles","California","90004","West","FUR-FU-10004845","Furniture","4","464.85","9","0","92.97"
"1016","CA-2017-122490","11/13/2017","11/18/2017","Standard Class","TT-21070","Ted Trevino","Consumer","United States","Seattle","Washington","98103","West","FUR-CH-10001215","Furniture","2","2404.704","6","0.2","150.294"
"1017","CA-2017-143567","11/2/2017","11/5/2017","Second Class","TB-21175","Thomas Boland","Corporate","United States","Henderson","Kentucky","42420","South","FUR-CH-10000454","Furniture","2","975.92","4","0","292.776"
"1018","CA-2016-163167","11/28/2016","12/1/2016","Second Class","RF-19345","Randy Ferguson","Corporate","United States","Marietta","Georgia","30062","South","FUR-CH-10004477","Furniture","2","182.67","3","0","52.9743"
"1019","US-2014-122021","10/15/2014","10/17/2014","First Class","AC-10660","Anna Chung","Consumer","United States","Parma","Ohio","44134","East","FUR-CH-10003761","Furniture","2","183.372","2","0.3","-7.8588"
"1020","US-2014-161613","12/1/2014","12/3/2014","Second Class","MC-17605","Matt Connell","Corporate","United States","Houston","Texas","77070","Central","FUR-CH-10003746","Furniture","2","674.058","3","0.3","-19.2588"
"1021","CA-2017-163125","10/9/2017","10/11/2017","Second Class","MB-17305","Maria Bertelson","Consumer","United States","League City","Texas","77573","Central","FUR-CH-10001802","Furniture","2","254.058","3","0.3","-32.6646"
"1022","CA-2016-160304","1/2/2016","1/7/2016","Standard Class","BM-11575","Brendan Murry","Corporate","United States","Gaithersburg","Maryland","20877","East","FUR-BO-10004709","Furniture","1","173.94","3","0","38.2668"
"1023","CA-2017-117653","10/19/2017","10/23/2017","Standard Class","MO-17500","Mary O'Rourke","Consumer","United States","Chicago","Illinois","60623","Central","FUR-TA-10003008","Furniture","3","91.275","1","0.5","-67.5435"
"1024","CA-2017-143245","12/1/2017","12/6/2017","Standard Class","AD-10180","Alan Dominguez","Home Office","United States","Fairfield","Connecticut","6824","East","FUR-CH-10000155","Furniture","2","897.15","3","0","251.202"
"1025","CA-2014-157147","1/13/2014","1/18/2014","Standard Class","BD-11605","Brian Dahlen","Consumer","United States","San Francisco","California","94109","West","FUR-BO-10003034","Furniture","1","333.999","3","0.15","3.9294"
"1026","CA-2015-156482","2/6/2015","2/13/2015","Standard Class","IL-15100","Ivan Liston","Consumer","United States","Wilmington","Delaware","19805","East","FUR-CH-10001708","Furniture","2","1268.82","9","0","266.4522"
"1027","CA-2015-156482","2/6/2015","2/13/2015","Standard Class","IL-15100","Ivan Liston","Consumer","United States","Wilmington","Delaware","19805","East","FUR-BO-10002598","Furniture","1","283.92","4","0","82.3368"
"1028","CA-2017-107125","11/27/2017","12/2/2017","Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Los Angeles","California","90045","West","FUR-FU-10000732","Furniture","4","18.84","3","0","6.0288"
"1029","CA-2014-160262","6/9/2014","6/13/2014","Second Class","TS-21205","Thomas Seio","Corporate","United States","North Las Vegas","Nevada","89031","West","FUR-FU-10002685","Furniture","4","37.4","2","0","14.212"
"1030","CA-2014-156587","3/7/2014","3/8/2014","First Class","AB-10015","Aaron Bergman","Consumer","United States","Seattle","Washington","98103","West","FUR-CH-10004477","Furniture","2","48.712","1","0.2","5.4801"
"1031","CA-2015-122406","8/2/2015","8/5/2015","Second Class","BE-11455","Brad Eason","Home Office","United States","Providence","Rhode Island","2908","East","FUR-CH-10001973","Furniture","2","110.98","1","0","15.5372"
"1032","US-2016-153815","11/6/2016","11/9/2016","First Class","KL-16555","Kelly Lampkin","Corporate","United States","Jacksonville","Florida","32216","South","FUR-CH-10000513","Furniture","2","207.984","2","0.2","-28.5978"
"1033","US-2016-153815","11/6/2016","11/9/2016","First Class","KL-16555","Kelly Lampkin","Corporate","United States","Jacksonville","Florida","32216","South","FUR-FU-10004090","Furniture","4","35.568","2","0.2","5.7798"
"1034","CA-2016-149279","4/24/2016","4/28/2016","Standard Class","CL-12700","Craig Leslie","Home Office","United States","Colorado Springs","Colorado","80906","West","FUR-CH-10004287","Furniture","2","1325.76","6","0.2","149.148"
"1035","CA-2015-153038","12/18/2015","12/25/2015","Standard Class","RB-19645","Robert Barroso","Corporate","United States","Memphis","Tennessee","38109","South","FUR-FU-10000221","Furniture","4","20.32","5","0.2","3.556"
"1036","US-2017-139647","5/11/2017","5/13/2017","First Class","TS-21370","Todd Sumrall","Corporate","United States","Phoenix","Arizona","85023","West","FUR-BO-10004467","Furniture","1","209.979","7","0.7","-356.9643"
"1037","CA-2014-153850","11/24/2014","11/29/2014","Standard Class","TH-21100","Thea Hendricks","Consumer","United States","Toledo","Ohio","43615","East","FUR-FU-10002960","Furniture","4","35.168","7","0.2","9.6712"
"1038","CA-2014-127558","11/15/2014","11/18/2014","First Class","SS-20410","Shahid Shariari","Consumer","United States","Los Angeles","California","90008","West","FUR-FU-10002505","Furniture","4","10.11","3","0","3.2352"
"1039","CA-2016-133795","12/18/2016","12/24/2016","Standard Class","JE-15475","Jeremy Ellison","Consumer","United States","San Diego","California","92037","West","FUR-FU-10003731","Furniture","4","39.92","4","0","11.1776"
"1040","US-2017-130953","7/29/2017","8/3/2017","Standard Class","RF-19735","Roland Fjeld","Consumer","United States","Oklahoma City","Oklahoma","73120","Central","FUR-CH-10004626","Furniture","2","302.67","3","0","72.6408"
"1041","CA-2016-155166","12/26/2016","1/2/2017","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Vineland","New Jersey","8360","East","FUR-CH-10003968","Furniture","2","212.94","3","0","25.5528"
"1042","CA-2015-103954","8/9/2015","8/13/2015","Second Class","HR-14770","Hallie Redmond","Home Office","United States","Milwaukee","Wisconsin","53209","Central","FUR-BO-10004690","Furniture","1","687.4","5","0","48.118"
"1043","CA-2014-169803","4/6/2014","4/12/2014","Standard Class","SC-20260","Scott Cohen","Corporate","United States","Seattle","Washington","98115","West","FUR-TA-10000688","Furniture","3","653.55","3","0","111.1035"
"1044","CA-2015-136469","7/11/2015","7/12/2015","First Class","TS-21370","Todd Sumrall","Corporate","United States","Wilmington","Delaware","19805","East","FUR-TA-10001520","Furniture","3","199.836","4","0.3","-37.1124"
"1045","CA-2016-158694","11/10/2016","11/13/2016","Second Class","AI-10855","Arianne Irving","Consumer","United States","Los Angeles","California","90036","West","FUR-FU-10000965","Furniture","4","467.46","9","0","191.6586"
"1046","CA-2015-141243","1/3/2015","1/8/2015","Second Class","AH-10465","Amy Hunt","Consumer","United States","Dallas","Texas","75217","Central","FUR-BO-10003272","Furniture","1","1352.3976","9","0.32","-437.5404"
"1047","CA-2015-136798","5/8/2015","5/12/2015","Standard Class","DL-12925","Daniel Lacy","Consumer","United States","Minneapolis","Minnesota","55407","Central","FUR-FU-10000723","Furniture","4","123.96","3","0","11.1564"
"1048","CA-2017-142090","11/30/2017","12/7/2017","Standard Class","SC-20380","Shahid Collister","Consumer","United States","Burlington","North Carolina","27217","South","FUR-TA-10001889","Furniture","3","1781.682","7","0.4","-653.2834"
"1049","CA-2014-124478","8/8/2014","8/12/2014","Standard Class","MA-17560","Matt Abelman","Home Office","United States","Trenton","Michigan","48183","Central","FUR-FU-10002088","Furniture","4","53.88","6","0","22.6296"
"1050","CA-2014-134572","4/20/2014","4/22/2014","Second Class","SV-20365","Seth Vernon","Consumer","United States","Houston","Texas","77070","Central","FUR-TA-10001705","Furniture","3","744.1","5","0.3","-95.67"
"1051","CA-2014-134572","4/20/2014","4/22/2014","Second Class","SV-20365","Seth Vernon","Consumer","United States","Houston","Texas","77070","Central","FUR-TA-10004442","Furniture","3","401.59","2","0.3","-131.951"
"1052","US-2017-133312","11/25/2017","11/29/2017","Standard Class","BD-11500","Bradley Drucker","Consumer","United States","San Francisco","California","94122","West","FUR-BO-10002213","Furniture","1","359.499","3","0.15","-29.6058"
"1053","US-2014-140452","12/6/2014","12/10/2014","Standard Class","BK-11260","Berenike Kampe","Consumer","United States","Chicago","Illinois","60610","Central","FUR-TA-10004086","Furniture","3","214.95","5","0.5","-120.372"
"1054","US-2014-140452","12/6/2014","12/10/2014","Standard Class","BK-11260","Berenike Kampe","Consumer","United States","Chicago","Illinois","60610","Central","FUR-FU-10002088","Furniture","4","10.776","3","0.6","-4.8492"
"1055","CA-2014-116568","12/14/2014","12/20/2014","Standard Class","BM-11785","Bryan Mills","Consumer","United States","Deltona","Florida","32725","South","FUR-CH-10002439","Furniture","2","186.304","4","0.2","13.9728"
"1056","CA-2015-153073","11/13/2015","11/13/2015","Same Day","HA-14905","Helen Abelman","Consumer","United States","Chicago","Illinois","60610","Central","FUR-FU-10001025","Furniture","4","17.496","9","0.6","-7.4358"
"1057","CA-2014-160766","9/14/2014","9/14/2014","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","FUR-TA-10001039","Furniture","3","464.292","9","0.4","-108.3348"
"1058","CA-2017-146626","12/29/2017","1/5/2018","Standard Class","BP-11185","Ben Peterman","Corporate","United States","Anaheim","California","92804","West","FUR-FU-10002501","Furniture","4","101.12","8","0","37.4144"
"1059","CA-2016-128972","11/13/2016","11/17/2016","Standard Class","TS-21430","Tom Stivers","Corporate","United States","Oklahoma City","Oklahoma","73120","Central","FUR-FU-10003096","Furniture","4","30.36","4","0","13.0548"
"1060","CA-2016-111213","4/1/2016","4/5/2016","Standard Class","FP-14320","Frank Preis","Consumer","United States","New York City","New York","10009","East","FUR-CH-10000454","Furniture","2","1317.492","6","0.1","292.776"
"1061","CA-2017-161333","2/2/2017","2/7/2017","Standard Class","JL-15835","John Lee","Consumer","United States","Los Angeles","California","90045","West","FUR-FU-10003039","Furniture","4","86.26","2","0","29.3284"
"1062","CA-2017-128734","12/24/2017","12/31/2017","Standard Class","JL-15175","James Lanier","Home Office","United States","Chandler","Arizona","85224","West","FUR-FU-10001731","Furniture","4","8.544","4","0.2","1.9224"
"1063","CA-2017-128734","12/24/2017","12/31/2017","Standard Class","JL-15175","James Lanier","Home Office","United States","Chandler","Arizona","85224","West","FUR-CH-10001394","Furniture","2","842.376","3","0.2","105.297"
"1064","US-2015-124219","8/7/2015","8/8/2015","First Class","KW-16570","Kelly Williams","Consumer","United States","Kirkwood","Missouri","63122","Central","FUR-FU-10000305","Furniture","4","212.94","3","0","34.0704"
"1065","CA-2017-163006","6/30/2017","7/4/2017","Second Class","GH-14410","Gary Hansen","Home Office","United States","Chicago","Illinois","60653","Central","FUR-CH-10000229","Furniture","2","569.058","3","0.3","-178.8468"
"1066","CA-2017-163006","6/30/2017","7/4/2017","Second Class","GH-14410","Gary Hansen","Home Office","United States","Chicago","Illinois","60653","Central","FUR-FU-10003799","Furniture","4","14.224","2","0.6","-10.3124"
"1067","CA-2014-111192","7/30/2014","8/5/2014","Standard Class","TS-21430","Tom Stivers","Corporate","United States","Seattle","Washington","98103","West","FUR-BO-10002916","Furniture","1","1367.84","8","0","259.8896"
"1068","CA-2016-115378","11/18/2016","11/23/2016","Second Class","AJ-10945","Ashley Jarboe","Consumer","United States","Taylor","Michigan","48180","Central","FUR-CH-10000863","Furniture","2","301.96","2","0","33.2156"
"1069","CA-2015-161627","7/6/2015","7/11/2015","Standard Class","SJ-20215","Sarah Jordon","Consumer","United States","Pasadena","California","91104","West","FUR-CH-10003968","Furniture","2","170.352","3","0.2","-17.0352"
"1070","CA-2014-121006","11/10/2014","11/16/2014","Standard Class","SC-20020","Sam Craven","Consumer","United States","Midland","Michigan","48640","Central","FUR-CH-10004997","Furniture","2","563.94","3","0","112.788"
"1071","CA-2016-122903","5/27/2016","5/29/2016","Second Class","LA-16780","Laura Armstrong","Corporate","United States","Detroit","Michigan","48205","Central","FUR-CH-10002024","Furniture","2","3504.9","5","0","700.98"
"1072","CA-2017-106432","10/19/2017","10/24/2017","Standard Class","CA-12265","Christina Anderson","Consumer","United States","Waco","Texas","76706","Central","FUR-BO-10004360","Furniture","1","328.3992","3","0.32","-91.7586"
"1073","US-2015-120502","4/13/2015","4/19/2015","Standard Class","BT-11395","Bill Tyler","Corporate","United States","Los Angeles","California","90036","West","FUR-FU-10004973","Furniture","4","37.68","2","0","15.8256"
"1074","CA-2015-115567","9/13/2015","9/18/2015","Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Columbus","Indiana","47201","Central","FUR-CH-10000015","Furniture","2","1516.2","7","0","394.212"
"1075","CA-2014-101560","11/28/2014","12/1/2014","Second Class","CS-12250","Chris Selesnick","Corporate","United States","Columbia","South Carolina","29203","South","FUR-FU-10003773","Furniture","4","397.6","5","0","43.736"
"1076","CA-2015-142454","8/15/2015","8/19/2015","Standard Class","RE-19450","Richard Eichhorn","Consumer","United States","Oakland","California","94601","West","FUR-FU-10004018","Furniture","4","104.23","7","0","28.1421"
"1077","CA-2017-145653","9/1/2017","9/1/2017","Same Day","CA-12775","Cynthia Arntzen","Consumer","United States","Detroit","Michigan","48205","Central","FUR-CH-10004875","Furniture","2","498.26","7","0","134.5302"
"1078","CA-2014-140487","6/14/2014","6/20/2014","Standard Class","SR-20425","Sharelle Roach","Home Office","United States","Detroit","Michigan","48234","Central","FUR-BO-10000711","Furniture","1","212.94","3","0","57.4938"
"1079","CA-2016-119865","6/21/2016","6/26/2016","Standard Class","AS-10090","Adam Shillingsburg","Consumer","United States","New York City","New York","10011","East","FUR-BO-10003272","Furniture","1","353.568","2","0.2","-44.196"
"1080","CA-2017-124436","3/19/2017","3/22/2017","Second Class","SA-20830","Sue Ann Reed","Consumer","United States","Fresno","California","93727","West","FUR-TA-10001095","Furniture","3","697.16","5","0.2","8.7145"
"1081","CA-2017-124436","3/19/2017","3/22/2017","Second Class","SA-20830","Sue Ann Reed","Consumer","United States","Fresno","California","93727","West","FUR-FU-10001185","Furniture","4","30.93","1","0","12.6813"
"1082","CA-2014-115084","10/18/2014","10/22/2014","Standard Class","LS-17200","Luke Schmidt","Corporate","United States","Texarkana","Arkansas","71854","South","FUR-CH-10004626","Furniture","2","605.34","6","0","145.2816"
"1083","CA-2017-131037","8/22/2017","8/23/2017","First Class","TM-21490","Tony Molinari","Consumer","United States","San Francisco","California","94110","West","FUR-TA-10001768","Furniture","3","210.008","1","0.2","2.6251"
"1084","CA-2014-166744","9/20/2014","9/24/2014","Standard Class","DN-13690","Duane Noonan","Consumer","United States","Columbia","Maryland","21044","East","FUR-FU-10004952","Furniture","4","164.22","3","0","50.9082"
"1085","CA-2014-166744","9/20/2014","9/24/2014","Standard Class","DN-13690","Duane Noonan","Consumer","United States","Columbia","Maryland","21044","East","FUR-BO-10001337","Furniture","1","362.94","3","0","36.294"
"1086","CA-2016-156265","8/2/2016","8/4/2016","Second Class","BF-11020","Barry Französisch","Corporate","United States","Los Angeles","California","90032","West","FUR-TA-10001691","Furniture","3","136.464","2","0.2","15.3522"
"1087","CA-2015-125185","3/5/2015","3/7/2015","Second Class","AH-10195","Alan Haines","Corporate","United States","Bethlehem","Pennsylvania","18018","East","FUR-CH-10002647","Furniture","2","99.372","2","0.3","-7.098"
"1088","CA-2015-125185","3/5/2015","3/7/2015","Second Class","AH-10195","Alan Haines","Corporate","United States","Bethlehem","Pennsylvania","18018","East","FUR-FU-10003247","Furniture","4","33.568","2","0.2","-5.4548"
"1089","CA-2014-105165","9/7/2014","9/10/2014","First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas","77036","Central","FUR-TA-10004154","Furniture","3","200.795","1","0.3","-22.948"
"1090","CA-2017-144484","9/11/2017","9/11/2017","Same Day","CB-12025","Cassandra Brandow","Consumer","United States","San Francisco","California","94110","West","FUR-FU-10000260","Furniture","4","32.36","4","0","11.6496"
"1091","CA-2017-125913","1/16/2017","1/16/2017","Same Day","JO-15145","Jack O'Briant","Corporate","United States","Los Angeles","California","90008","West","FUR-FU-10001487","Furniture","4","27.92","4","0","8.0968"
"1092","CA-2017-125913","1/16/2017","1/16/2017","Same Day","JO-15145","Jack O'Briant","Corporate","United States","Los Angeles","California","90008","West","FUR-TA-10001520","Furniture","3","399.672","7","0.2","-14.9877"
"1093","CA-2015-162887","11/7/2015","11/9/2015","Second Class","SV-20785","Stewart Visinsky","Consumer","United States","Burlington","Vermont","05408","East","FUR-CH-10000595","Furniture","2","715.2","3","0","178.8"
"1094","CA-2014-113859","9/13/2014","9/17/2014","Standard Class","BC-11125","Becky Castell","Home Office","United States","Odessa","Texas","79762","Central","FUR-CH-10004698","Furniture","2","340.116","6","0.3","-9.7176"
"1095","CA-2015-105158","9/5/2015","9/10/2015","Standard Class","SP-20860","Sung Pak","Corporate","United States","Rochester","Minnesota","55901","Central","FUR-FU-10001706","Furniture","4","6.16","2","0","2.9568"
"1096","CA-2017-105991","5/5/2017","5/6/2017","First Class","LH-17020","Lisa Hazard","Consumer","United States","Louisville","Colorado","80027","West","FUR-BO-10004467","Furniture","1","89.991","3","0.7","-152.9847"
"1097","CA-2014-146283","9/8/2014","9/15/2014","Standard Class","KT-16465","Kean Takahito","Consumer","United States","Houston","Texas","77036","Central","FUR-CH-10004287","Furniture","2","966.7","5","0.3","-13.81"
"1098","CA-2015-111073","12/26/2015","12/30/2015","Standard Class","MC-18100","Mick Crebagga","Consumer","United States","Medina","Ohio","44256","East","FUR-TA-10004086","Furniture","3","51.588","1","0.4","-15.4764"
"1099","CA-2017-108791","7/27/2017","7/31/2017","Standard Class","TM-21490","Tony Molinari","Consumer","United States","Yonkers","New York","10701","East","FUR-FU-10004018","Furniture","4","14.89","1","0","4.0203"
"1100","CA-2016-113831","5/30/2016","6/3/2016","Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Springfield","Virginia","22153","South","FUR-TA-10002645","Furniture","3","2275.5","10","0","386.835"
"1101","US-2014-139500","11/16/2014","11/20/2014","Standard Class","AB-10165","Alan Barnes","Consumer","United States","Decatur","Illinois","62521","Central","FUR-CH-10002017","Furniture","2","37.296","2","0.3","-1.0656"
"1102","US-2014-166310","9/21/2014","9/23/2014","First Class","JS-15940","Joni Sundaresam","Home Office","United States","Garland","Texas","75043","Central","FUR-FU-10001546","Furniture","4","8.544","2","0.6","-7.476"
"1103","US-2016-168410","2/21/2016","2/26/2016","Standard Class","BV-11245","Benjamin Venier","Corporate","United States","Oceanside","New York","11572","East","FUR-FU-10000629","Furniture","4","68.95","5","0","28.959"
"1104","CA-2017-131254","11/19/2017","11/21/2017","First Class","NC-18415","Nathan Cano","Consumer","United States","Houston","Texas","77095","Central","FUR-CH-10003774","Furniture","2","191.058","3","0.3","-46.3998"
"1105","CA-2017-137876","4/30/2017","5/5/2017","Standard Class","DJ-13510","Don Jones","Corporate","United States","San Francisco","California","94110","West","FUR-FU-10000222","Furniture","4","64.96","2","0","21.4368"
"1106","CA-2016-154060","5/2/2016","5/8/2016","Standard Class","DL-12865","Dan Lawera","Consumer","United States","Greensboro","North Carolina","27405","South","FUR-CH-10002304","Furniture","2","187.056","9","0.2","11.691"
"1107","US-2017-162558","10/2/2017","10/5/2017","First Class","Dp-13240","Dean percer","Home Office","United States","Knoxville","Tennessee","37918","South","FUR-FU-10002364","Furniture","4","11.808","2","0.2","1.3284"
"1108","US-2017-162558","10/2/2017","10/5/2017","First Class","Dp-13240","Dean percer","Home Office","United States","Knoxville","Tennessee","37918","South","FUR-FU-10004864","Furniture","4","9.656","1","0.2","1.5691"
"1109","US-2017-162558","10/2/2017","10/5/2017","First Class","Dp-13240","Dean percer","Home Office","United States","Knoxville","Tennessee","37918","South","FUR-TA-10000198","Furniture","3","2314.116","7","0.4","-1002.7836"
"1110","US-2017-162558","10/2/2017","10/5/2017","First Class","Dp-13240","Dean percer","Home Office","United States","Knoxville","Tennessee","37918","South","FUR-FU-10003691","Furniture","4","19.76","2","0.2","5.928"
"1111","CA-2015-119508","12/4/2015","12/9/2015","Standard Class","TZ-21580","Tracy Zic","Consumer","United States","Lakewood","California","90712","West","FUR-FU-10004270","Furniture","4","25.08","6","0","9.0288"
"1112","CA-2016-123120","9/4/2016","9/8/2016","Standard Class","CV-12295","Christina VanderZanden","Consumer","United States","New York City","New York","10011","East","FUR-FU-10004748","Furniture","4","63.94","1","0","24.9366"
"1113","CA-2014-103331","8/26/2014","9/1/2014","Standard Class","KB-16315","Karl Braun","Consumer","United States","Newark","Delaware","19711","East","FUR-FU-10001731","Furniture","4","10.68","4","0","4.0584"
"1114","CA-2014-113768","5/13/2014","5/19/2014","Standard Class","AH-10030","Aaron Hawkins","Corporate","United States","Los Angeles","California","90004","West","FUR-CH-10002439","Furniture","2","279.456","6","0.2","20.9592"
"1115","US-2017-126060","4/14/2017","4/18/2017","Standard Class","DW-13585","Dorothy Wardle","Corporate","United States","Fayetteville","North Carolina","28314","South","FUR-BO-10003433","Furniture","1","198.272","8","0.2","-32.2192"
"1116","CA-2016-122017","12/29/2016","1/2/2017","Standard Class","CD-11920","Carlos Daly","Consumer","United States","Wichita","Kansas","67212","Central","FUR-FU-10000672","Furniture","4","70.56","6","0","23.9904"
